"Advertiser name",Category,Manufacturer,"Product code","Product name","Product affiliate link","Product picture","Price with VAT","Price with discount, with VAT","Free shipping","Gift included"
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046471,"Zirve Intrerupator Iluminat Scara LED ST Fag",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-iluminat-scara-led-st-fag,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046471_PRODUCT.jpg,11.28,10.42,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046428,"Zena Titan Intrerupator Cap Scara LED ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-titan-intrerupator-cap-scara-led-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046428_PRODUCT.jpg,16.43,14.39,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046448,"Zirve Cires Rama 5 Posturi",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-cires-rama-5-posturi,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046448_PRODUCT.jpg,29.78,24.17,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046431,"Zirve Rama Suport 4 Posturi Stejar",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-rama-suport-4-posturi-stejar,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046431_PRODUCT.jpg,18.69,14.84,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046385,"Zena Artar Comutator Cap Scara ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-artar-comutator-cap-scara-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046385_PRODUCT.jpg,16.34,15.09,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Ovivo,7046371,"Priza TV Intermediara Alb Kraft Ovivo Loft",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fpriza-tv-intermediara-alb-kraft-ovivo-loft,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046371_PRODUCT.jpg,14.63,11.36,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046365,"Zirve Intrerupator LED ST Nuc Inchis",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-led-st-nuc-inchis,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046365_PRODUCT.jpg,22.81,17.95,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046368,"Zena Fildes Priza Telefon Euro ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fildes-priza-telefon-euro-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046368_PRODUCT.jpg,11.3,10.53,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046328,"Zena Alb Priza TV Sat Term Ecranata 1 Modul ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-alb-priza-tv-sat-term-ecranata-1-modul-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046328_PRODUCT.jpg,68.75,60.2,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046348,"Zena Mahon Intrerupator Iluminat Scara ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-mahon-intrerupator-iluminat-scara-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046348_PRODUCT.jpg,10.92,10.01,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046308,"Zena Fume Rama 3P",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fume-rama-3p,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046308_PRODUCT.jpg,13.91,11.03,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046345,"Zirve Cires Priza 1xUTP Cat6E ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-cires-priza-1xutp-cat6e-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046345_PRODUCT.jpg,36.13,34.18,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046325,"Zena Alb Rama Suport 4 Module",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-alb-rama-suport-4-module,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046325_PRODUCT.jpg,10.2,8.08,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046305,"Zena Titan Priza TV Ecranata Intermediara ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-titan-priza-tv-ecranata-intermediara-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046305_PRODUCT.jpg,25.63,20.65,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046302,"Zirve Priza CP Protectie Copii ST Stejar",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-priza-cp-protectie-copii-st-stejar,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046302_PRODUCT.jpg,20.63,16.24,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046245,"Zena Fildes Rama 6P",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fildes-rama-6p,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046245_PRODUCT.jpg,17.84,15.22,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Ovivo,7046265,"Comutator Cap Scara ST Alb",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fcomutator-cap-scara-st-alb,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046265_PRODUCT.jpg,12.48,9.71,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046225,"Zena Fildes Intrerupator Cap Scara LED ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fildes-intrerupator-cap-scara-led-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046225_PRODUCT.jpg,17.63,14.43,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046242,"Zena Artar Variator LED 800W ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-artar-variator-led-800w-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046242_PRODUCT.jpg,45.16,37.89,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046205,"Zirve Intrerupator ST LED Fume",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-st-led-fume,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046205_PRODUCT.jpg,10.08,8.98,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046202,"Zena Mahon Priza Dubla Telefon Euro ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-mahon-priza-dubla-telefon-euro-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046202_PRODUCT.jpg,15.85,14.65,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046162,"Zena Cires Priza Telefon Euro ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-cires-priza-telefon-euro-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046162_PRODUCT.jpg,12.71,11.33,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046136,"Zirve Intrerupator ST Gri Metalizat",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-st-gri-metalizat,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046136_PRODUCT.jpg,13.21,10.5,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Schneider,7046122,"Rama 3P Alb",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Frama-3p-alb,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046122_PRODUCT.jpg,16.6,13.13,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046142,"Zena Titan Rama 5P",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-titan-rama-5p,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046142_PRODUCT.jpg,17.95,14.7,0,0
