"Advertiser name",Category,Manufacturer,"Product code","Product name","Product affiliate link","Product picture","Price with VAT","Price with discount, with VAT"
Gimihome.ro,"NEW PRODUCTS","Strend Pro",ARC119362,"Lama rezerva pentru foarfeca gradina cu acumulator 111216, Strend Pro",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13047-lama-rezerva-pentru-foarfeca-gradina-cu-acumulator-111216-strend-pro.html,http://gimihome.ro/img/p/4/3/5/2/2/43522.jpg,135.44,
Gimihome.ro,"Gradina/Pompe gradina","Strend Pro",ARC119339,"Pompa submersibila pentru apa murdara, 750 W, 18000 l/h",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F558%2F13045-pompa-submersibila-pentru-apa-murdara-750-w-18000-l-h.html,http://gimihome.ro/img/p/4/3/5/2/0/43520.jpg,819.29,
Gimihome.ro,"DiverseBricolaj/Unelte si scule de mana/Accesorii scule de mana",NEO,ARC11-971,"Set 300 saibe de cupru cu organizator, 5-28 mm, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F626%2F13059-set-300-saibe-de-cupru-cu-organizator-5-28-mm-neo.html,http://gimihome.ro/img/p/4/3/5/4/5/43545.jpg,258.93,
Gimihome.ro,"Accesorii pentru gradina","Strend Pro",ARC119544,"Pompa submersibila pentru fantana arteziana, lac, iaz, 8 W, 600 l/h, Strend Pro",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F71%2F13056-pompa-submersibila-pentru-fantana-arteziana-lac-iaz-8-w-600-l-h-strend-pro.html,http://gimihome.ro/img/p/4/3/5/3/8/43538.jpg,180.09,
Gimihome.ro,"Accesorii pentru gradina","Strend Pro",ARC119543,"Pompa submersibila pentru fantana arteziana, lac, iaz, 25 W, 1500 l/h, Strend Pro",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F71%2F13055-pompa-submersibila-pentru-fantana-arteziana-lac-iaz-25-w-1500-l-h-strend-pro.html,http://gimihome.ro/img/p/4/3/5/3/6/43536.jpg,198.09,
Gimihome.ro,"Gradina/Pompe gradina","Strend Pro",ARC119540,"Pompa gradina pentru apa curata, ploaie, cu clor, 1000 W, cu accesorii, Strend Pro",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F558%2F13053-pompa-gradina-pentru-apa-curata-ploaie-cu-clor-1000-w-cu-accesorii-strend-pro.html,http://gimihome.ro/img/p/4/3/5/2/8/43528.jpg,974.76,
Gimihome.ro,"Gradina/Pompe gradina","Strend Pro",ARC119518,"Pompa submersibila pentru apa murdara, 1100 W, 22500 l/h, Strend Pro",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F558%2F13051-pompa-submersibila-pentru-apa-murdara-1100-w-22500-l-h-strend-pro.html,http://gimihome.ro/img/p/4/3/5/2/6/43526.jpg,1175.8,
Gimihome.ro,"Aer Conditionat & Incalzire/Aparate incalzire aer/Aeroterme","Strend Pro",ARC119514,"Incalzitor electric cu maner, 510 m3/h, 3000 W",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F482%2F13050-incalzitor-electric-cu-maner-510-m3-h-3000-w.html,http://gimihome.ro/img/p/4/3/5/2/5/43525.jpg,537.97,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC12003,"Placa gratar, fonta, rotunda, 34 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13067-placa-gratar-fonta-rotunda-34-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/5/7/0/43570.jpg,152.09,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Vase pentru gatit/Ceaune","Perfect Home",ARC12010,"Ceaun, tuci, fonta, emailat, 7.2 L, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F515%2F13068-ceaun-tuci-fonta-emailat-72-l-perfect-home.html,http://gimihome.ro/img/p/4/3/5/7/5/43575.jpg,461.38,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC11-986,"Tester incarcare baterie auto, 12 V, LED, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13060-tester-incarcare-baterie-auto-12-v-led-neo.html,http://gimihome.ro/img/p/4/3/5/4/7/43547.jpg,78.32,
Gimihome.ro,"NEW PRODUCTS",Dedra,ARC11C90611,"Set coliere (fasete), plastic, negru, 25 buc, 9x610 mm, Dedra",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13063-set-coliere-fasete-plastic-negru-25-buc-9x610-mm-dedra.html,http://gimihome.ro/img/p/4/3/5/5/8/43558.jpg,27.33,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC12517,"Prajitor wafe/saratele, fonta, cu maner, 16.3x13 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13080-prajitor-wafe-saratele-fonta-cu-maner-163x13-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/6/1/6/43616.jpg,179.44,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Vase pentru gatit/Tavi copt","Perfect Home",ARC12516,"Tava fonta, dreptunghiulara, cu manere, 34.5x25.5x7.5 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F568%2F13079-tava-fonta-dreptunghiulara-cu-manere-345x255x75-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/6/1/2/43612.jpg,250.83,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC12338A,"Recipiente pentru transport mancare, plastic, set 4 buc, albastru, 4x500 ml, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13073-recipiente-pentru-transport-mancare-plastic-set-4-buc-albastru-4x500-ml-perfect-home.html,http://gimihome.ro/img/p/4/3/5/9/2/43592.jpg,91.4,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC12933,"Disc pentru gratar, metalic, cu picioare si agatator,60x32 cm,Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13088-disc-pentru-gratar-metalic-cu-picioare-si-agatator60x32-cmperfect-home.html,http://gimihome.ro/img/p/4/3/6/4/6/43646.jpg,270.04,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC12958,"Gratar mobil cu blocare, maner lemn, pentru peste, 56.5x11.6 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13089-gratar-mobil-cu-blocare-maner-lemn-pentru-peste-565x116-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/6/5/1/43651.jpg,55.11,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC12959,"Gratar mobil cu blocare, maner lemn, dreptunghiular, 38x29 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13090-gratar-mobil-cu-blocare-maner-lemn-dreptunghiular-38x29-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/6/5/2/43652.jpg,70.89,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC12-562,"Pulbere/nisip pentru pistol sablat, 1 kg, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13085-pulbere-nisip-pentru-pistol-sablat-1-kg-neo.html,http://gimihome.ro/img/p/4/3/6/4/3/43643.jpg,34.76,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC12541,"Masina de macinat mac, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13083-masina-de-macinat-mac-perfect-home.html,http://gimihome.ro/img/p/4/3/6/3/2/43632.jpg,102.73,
Gimihome.ro,"NEW PRODUCTS",Topex,ARC12A560,"Menghina rapida, clema fixare, presa manuala, tip F, 600x60 mm, Topex",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13097-menghina-rapida-clema-fixare-presa-manuala-tip-f-600x60-mm-topex.html,http://gimihome.ro/img/p/4/3/6/7/7/43677.jpg,72.26,
Gimihome.ro,"Bricolaj/Menghine si cleme fixare",Dedra,ARC12A002,"Clema unghiulara colt exterior, 65x70 mm, Dedra",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F502%2F13094-clema-unghiulara-colt-exterior-65x70-mm-dedra.html,http://gimihome.ro/img/p/4/3/6/6/7/43667.jpg,158.86,
Gimihome.ro,"Gratare si truse gratar","Strend Pro",ARC13067,"Gratar gradina, grillrotund, ceramic, cu roti, capac, rafturi, 52x105 cm, Kamado Egg 21",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13103-gratar-gradina-grillrotund-ceramic-cu-roti-capac-rafturi-52x105-cm-kamado-egg-21.html,http://gimihome.ro/img/p/4/3/6/9/0/43690.jpg,4821.33,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Masini de tocat manuale","Perfect Home",ARC14011,"Storcatorrosii sau struguri, otel, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F473%2F13113-storcatorrosii-sau-struguri-otel-perfect-home.html,http://gimihome.ro/img/p/4/3/7/2/4/43724.jpg,273.88,
Gimihome.ro,"Bricolaj/Arzatoare si lampi de gaz","Perfect Home",ARC13009,"Arzatorgaz, pentru parlit porci, 88 cm, duza 60 mm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F572%2F13102-arzatorgaz-pentru-parlit-porci-88-cm-duza-60-mm-perfect-home.html,http://gimihome.ro/img/p/4/3/6/8/6/43686.jpg,148.02,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC13327,"Suport pentru ceaun, de servire, argintiu, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13109-suport-pentru-ceaun-de-servire-argintiu-perfect-home.html,http://gimihome.ro/img/p/4/3/7/1/4/43714.jpg,61.9,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC13233,"Barda/satar inox, 42.5 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13107-barda-satar-inox-425-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/0/9/43709.jpg,135.44,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC13091,"Arzator cu gaz pentru gatit, fonta, 3 kW, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13105-arzator-cu-gaz-pentru-gatit-fonta-3-kw-perfect-home.html,http://gimihome.ro/img/p/4/3/7/0/2/43702.jpg,121.76,
Gimihome.ro,"Bricolaj/Pistoale si sisteme de vopsit si tencuit",NEO,ARC14-704,"Pistol de vopsit, vas inferior, aluminiu, 4 bar, 1 L, 1.5 mm, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F545%2F13125-pistol-de-vopsit-vas-inferior-aluminiu-4-bar-1-l-15-mm-neo.html,http://gimihome.ro/img/p/4/3/7/6/1/43761.jpg,164.62,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC14562,"Disc pentru gratar, metalic, cu arzator, picioare, 60.5x79 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13123-disc-pentru-gratar-metalic-cu-arzator-picioare-605x79-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/5/1/43751.jpg,548.33,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC14382,"Prajitor wafe/saratele, otel, cu maner, 16x14 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13118-prajitor-wafe-saratele-otel-cu-maner-16x14-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/3/2/43732.jpg,245.62,
Gimihome.ro,"Aer Conditionat & Incalzire/Cazane combustibil solid, sobe si semineuri","Perfect Home",ARC14766B,"Soba, pentru ceaun/tuci, burlan, cot, 100L, 60x69cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F512%2F13133-soba-pentru-ceaun-tuci-burlan-cot-100l-60x69cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/7/7/43777.jpg,860.1,
Gimihome.ro,"Aer Conditionat & Incalzire/Cazane combustibil solid, sobe si semineuri","Perfect Home",ARC14766,"Soba pentru ceaun/tuci, 60 cm, vas 100 L",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F512%2F13132-soba-pentru-ceaun-tuci-60-cm-vas-100-l.html,http://gimihome.ro/img/p/4/3/7/7/4/43774.jpg,622.9,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC14757,"Cana inox pentru manipulat carbuni de gratar, 28 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13131-cana-inox-pentru-manipulat-carbuni-de-gratar-28-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/7/3/43773.jpg,100.31,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Vase pentru gatit/Oale si cratite","Perfect Home",ARC14723,"Oale cu capac, inox, set 7 piese, Perfect Home Diamond",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F509%2F13129-oale-cu-capac-inox-set-7-piese-perfect-home-diamond.html,http://gimihome.ro/img/p/4/3/7/7/0/43770.jpg,349.48,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC14-712,"Pistol suflat aer, pentru indepartare praf, 12 bar, 220 mm, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13128-pistol-suflat-aer-pentru-indepartare-praf-12-bar-220-mm-neo.html,http://gimihome.ro/img/p/4/3/7/6/8/43768.jpg,30.09,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC14991,"Ceaun pentru servire emailat, 0.8 L, negru perlat, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13144-ceaun-pentru-servire-emailat-08-l-negru-perlat-perfect-home.html,http://gimihome.ro/img/p/4/3/8/0/9/43809.jpg,66.84,
Gimihome.ro,"NEW PRODUCTS",Kemper,ARC1505,"Varfuri, accesorii, aparat pirogravura, pentru decorat lemn, set 7buc, Kemper",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13145-varfuri-accesorii-aparat-pirogravura-pentru-decorat-lemn-set-7buc-kemper.html,http://gimihome.ro/img/p/4/3/8/1/2/43812.jpg,22.11,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC14921,"Trepied ceaun, extensibil, inaltime reglabila, cu maner, 100/180 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13143-trepied-ceaun-extensibil-inaltime-reglabila-cu-maner-100-180-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/8/0/6/43806.jpg,307.38,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC14920,"Trepied ceaun, extensibil, inaltime reglabila, 70/120 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13142-trepied-ceaun-extensibil-inaltime-reglabila-70-120-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/8/0/3/43803.jpg,202,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC14904,"Capac inox, pentru ceaun 6 L, 31 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13138-capac-inox-pentru-ceaun-6-l-31-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/9/3/43793.jpg,52.45,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC14915,"Placa gratar, fonta, dreptunghiulara, 2 fete, 45.5x26 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13139-placa-gratar-fonta-dreptunghiulara-2-fete-455x26-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/7/9/4/43794.jpg,161.34,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC14919,"Trepied ceaun, extensibil, inaltime reglabila, 75/150 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13141-trepied-ceaun-extensibil-inaltime-reglabila-75-150-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/8/0/0/43800.jpg,234.43,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151004,"Cutter 9 mm, ghidaj metalic, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13149-cutter-9-mm-ghidaj-metalic-beorol.html,http://gimihome.ro/img/p/4/3/8/1/9/43819.jpg,38.14,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151003,"Cutter 18 mm, opritor rotativ, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13148-cutter-18-mm-opritor-rotativ-beorol.html,http://gimihome.ro/img/p/4/3/8/1/7/43817.jpg,44.98,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151002,"Cutter, 18 mm, aluminiu, Beorol",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13147-cutter-18-mm-aluminiu-beorol.html,http://gimihome.ro/img/p/4/3/8/1/5/43815.jpg,59.18,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151001,"Cutter 9 mm, aluminiu, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13146-cutter-9-mm-aluminiu-beorol.html,http://gimihome.ro/img/p/4/3/8/1/4/43814.jpg,49.73,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151019,"Cutter, 18 mm, maner soft + 6 lame, Beorol",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13158-cutter-18-mm-maner-soft-6-lame-beorol.html,http://gimihome.ro/img/p/4/3/8/3/7/43837.jpg,36.85,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151013,"Lame cutter cu cioc, set 5 buc, Beorol",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13157-lame-cutter-cu-cioc-set-5-buc-beorol.html,http://gimihome.ro/img/p/4/3/8/3/6/43836.jpg,47.03,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151012,"Lame cutter trapez, 10 buc, Beorol",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13156-lame-cutter-trapez-10-buc-beorol.html,http://gimihome.ro/img/p/4/3/8/3/4/43834.jpg,47.7,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151011,"Lame cutter, 9 mm, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13155-lame-cutter-9-mm-beorol.html,http://gimihome.ro/img/p/4/3/8/3/2/43832.jpg,36.85,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151009,"Lame cutter, 18 mm, 10 buc, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13153-lame-cutter-18-mm-10-buc-beorol.html,http://gimihome.ro/img/p/4/3/8/2/6/43826.jpg,36.7,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151005,"Cutter 18 mm, ghidaj metalic, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13150-cutter-18-mm-ghidaj-metalic-beorol.html,http://gimihome.ro/img/p/4/3/8/2/0/43820.jpg,38.68,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151007,"Set cuttere si lame, 5 piese, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13152-set-cuttere-si-lame-5-piese-beorol.html,http://gimihome.ro/img/p/4/3/8/2/4/43824.jpg,56.46,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151006,"Cutter 18 mm, BEOROL",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13151-cutter-18-mm-beorol.html,http://gimihome.ro/img/p/4/3/8/2/2/43822.jpg,35.55,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC15501,"Disc pentru gratar,fonta, cu picioare, 45x23 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13167-disc-pentru-gratarfonta-cu-picioare-45x23-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/8/6/5/43865.jpg,210.78,
Gimihome.ro,"NEW PRODUCTS",Kemper,ARC1515,"Varfuri, accesorii, aparat pirogravura, pentru taiat lemn, set 6 buc, Kemper",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13163-varfuri-accesorii-aparat-pirogravura-pentru-taiat-lemn-set-6-buc-kemper.html,http://gimihome.ro/img/p/4/3/8/5/8/43858.jpg,15.99,
Gimihome.ro,"NEW PRODUCTS",Dedra,ARC1530-3,"Lana de otel, pentrucuratare si finisare,dura, Dedra",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13165-lana-de-otel-pentrucuratare-si-finisaredura-dedra.html,http://gimihome.ro/img/p/4/3/8/6/2/43862.jpg,37.58,
Gimihome.ro,"NEW PRODUCTS",Beorol,ARC151021,"Cutter lama trapez, 5 lame rezerva, Beorol",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13160-cutter-lama-trapez-5-lame-rezerva-beorol.html,http://gimihome.ro/img/p/4/3/8/4/6/43846.jpg,37.75,
Gimihome.ro,"NEW PRODUCTS","Perfect Home",ARC15703,"Recipiente pentru transport mancare, inox, set 4 buc, 4x1050 ml, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13178-recipiente-pentru-transport-mancare-inox-set-4-buc-4x1050-ml-perfect-home.html,http://gimihome.ro/img/p/4/3/8/9/5/43895.jpg,126.08,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-700,"Pistol stropit tip duza, 1/2"", NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13177-pistol-stropit-tip-duza-1-2-neo.html,http://gimihome.ro/img/p/4/3/8/9/3/43893.jpg,55.12,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Vase pentru gatit/Oale si cratite","Perfect Home",ARC15535,"Oala de fonta cu capac, 7.5 L, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F509%2F13175-oala-de-fonta-cu-capac-75-l-perfect-home.html,http://gimihome.ro/img/p/4/3/8/8/7/43887.jpg,346.16,
Gimihome.ro,"Gratare si truse gratar","Perfect Home",ARC15604,"Disc pentru gratar,fonta, 2 functii, cu picioare si agatator, 44x23.5 cm, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F316%2F13176-disc-pentru-gratarfonta-2-functii-cu-picioare-si-agatator-44x235-cm-perfect-home.html,http://gimihome.ro/img/p/4/3/8/9/1/43891.jpg,258.46,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Vase pentru gatit/Oale si cratite","Perfect Home",ARC15534,"Oala de fonta cu capac, 6.5 L, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F509%2F13174-oala-de-fonta-cu-capac-65-l-perfect-home.html,http://gimihome.ro/img/p/4/3/8/8/3/43883.jpg,321.41,
Gimihome.ro,"Gospodarie/Bucatarie & Servire/Vase pentru gatit/Oale si cratite","Perfect Home",ARC15533,"Oala de fonta cu capac, rotunda, 10 L, Perfect Home",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F509%2F13173-oala-de-fonta-cu-capac-rotunda-10-l-perfect-home.html,http://gimihome.ro/img/p/4/3/8/8/0/43880.jpg,495.45,
Gimihome.ro,"Gradina/Accesorii irigare/Pistoale pentru stropit",NEO,ARC15-715,"Pulverizator gradina, pompa de stropit, vermorel,electric, cu acumulator 2 Ah, incarcator 3.7V Li-ion, USB, 1 L, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F573%2F13185-pulverizator-gradina-pompa-de-stropit-vermorelelectric-cu-acumulator-2-ah-incarcator-37v-li-ion-usb-1-l-neo.html,http://gimihome.ro/img/p/4/3/9/1/6/43916.jpg,218.29,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-707,"Pistol stropit gradina, 2 moduri, cu blocare, NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13181-pistol-stropit-gradina-2-moduri-cu-blocare-neo.html,http://gimihome.ro/img/p/4/3/9/0/0/43900.jpg,76.42,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-722,"Cupla rapida, bimaterial, 3/4"", NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13188-cupla-rapida-bimaterial-3-4-neo.html,http://gimihome.ro/img/p/4/3/9/4/2/43942.jpg,43.56,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-721,"Cupla rapida, cu stop, bimaterial, 1/2"", NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13187-cupla-rapida-cu-stop-bimaterial-1-2-neo.html,http://gimihome.ro/img/p/4/3/9/3/5/43935.jpg,48.38,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-720,"Cupla rapida, bimaterial, 1/2"", NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13186-cupla-rapida-bimaterial-1-2-neo.html,http://gimihome.ro/img/p/4/3/9/2/8/43928.jpg,48.82,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-740,"Adaptor robinet, filet interior, 1/2""-3/4"", NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13190-adaptor-robinet-filet-interior-1-2-3-4-neo.html,http://gimihome.ro/img/p/4/3/9/5/2/43952.jpg,36.76,
Gimihome.ro,"NEW PRODUCTS",NEO,ARC15-743,"Mufa furtun, cuplaj rapid, bimaterial, 3/4"", NEO",//profitshare.ro/lps/8NF/K79/?redirect=https%3A%2F%2Fgimihome.ro%2F380%2F13193-mufa-furtun-cuplaj-rapid-bimaterial-3-4-neo.html,http://gimihome.ro/img/p/4/3/9/7/3/43973.jpg,44.98,
